2025-11-29 13:50:14,Good_Time_s=0.67,Bad_Time_s=16.46,Threshold=150.0,Delay_s=5.0
2025-11-29 15:23:10,Good_Time_s=41.97,Bad_Time_s=28.26,Threshold=150.0,Delay_s=6.0
2025-11-29 17:42:37,Good_Time_s=9.01,Bad_Time_s=33.39,Threshold=150.0,Delay_s=5.0
2025-11-30 17:07:52,Good_Time_s=12.27,Bad_Time_s=24.76,Threshold=150.0,Delay_s=5.0
2025-11-30 17:09:03,Good_Time_s=13.08,Bad_Time_s=44.42,Threshold=150.0,Delay_s=5.0
